"Format","MoTeC CSV File",,,"Workbook","Base"
"198.4","582.50","5","0.00","72.11","0.22"
"198.6","585.25","5","0.00","71.66","0.29"
"198.7","588.01","5","0.00","71.15","0.34"
"198.8","590.77","5","0.00","71.15","0.36"
"198.9","593.53","5","0.00","71.07","0.35"
"199.0","596.30","5","0.00","70.92","0.33"
"199.1","599.07","5","0.00","70.83","0.30"
"199.2","601.84","5","0.00","70.46","0.29"
"199.3","604.61","5","0.00","70.09","0.28"
"199.4","607.39","5","0.00","69.74","0.27"
"199.4","610.18","5","0.00","69.52","0.27"
"199.5","612.96","5","0.00","69.52","0.27"
"199.6","615.75","5","0.00","69.54","0.32"
"199.7","618.55","5","0.00","69.57","0.43"
"199.8","621.35","5","0.00","69.67","0.53"
"199.9","624.15","5","0.00","69.74","0.58"
"199.9","626.96","5","0.00","69.89","0.52"
"199.9","629.76","5","0.00","69.79","0.43"
"200.0","632.56","5","0.00","69.79","0.37"
"200.0","635.36","5","0.00","69.79","0.39"
"200.1","638.16","5","0.00","69.79","0.45"
"200.1","640.96","5","0.00","71.25","0.49"
"200.2","643.75","5","0.00","77.68","0.49"
"200.3","646.55","5","0.00","85.70","0.46"
"200.5","649.34","5","0.00","94.08","0.42"
"200.8","652.14","5","0.00","100.00","0.39"
"201.2","654.94","5","0.00","100.00","0.35"
"201.5","657.75","5","0.00","100.00","0.33"
"201.8","660.56","5","0.00","100.00","0.34"
"202.1","663.37","5","0.00","100.00","0.36"
"202.5","666.20","5","0.00","100.00","0.37"
"202.8","669.02","5","0.00","100.00","0.39"
"203.2","671.85","5","0.00","100.00","0.41"
"203.5","674.69","5","0.00","100.00","0.42"
"203.8","677.54","5","0.00","100.00","0.40"
"204.2","680.39","5","0.00","100.00","0.38"
"204.5","683.24","5","0.00","100.00","0.36"
"204.8","686.09","5","0.00","100.00","0.34"
"205.1","688.94","5","0.00","100.00","0.32"
"205.5","691.80","5","0.00","100.00","0.32"
"205.8","694.66","5","0.00","100.00","0.32"
"206.1","697.53","5","0.00","100.00","0.32"
"206.5","700.39","5","0.00","100.00","0.32"
"206.8","703.26","5","0.00","100.00","0.30"
"207.1","706.14","5","0.00","100.00","0.28"
"207.5","709.02","5","0.00","100.00","0.27"
"207.8","711.90","5","0.00","100.00","0.28"
"208.1","714.79","5","0.00","100.00","0.29"
"208.5","717.68","5","0.00","100.00","0.28"
"208.8","720.58","5","0.00","100.00","0.26"
"209.2","723.48","5","0.00","100.00","0.23"
"209.5","726.39","5","0.00","100.00","0.22"
"209.8","729.30","5","0.00","100.00","0.20"
"210.2","732.22","5","0.00","100.00","0.18"
"210.5","735.15","5","0.00","100.00","0.15"
"210.9","738.07","5","0.00","100.00","0.13"
"211.2","741.01","5","0.00","100.00","0.10"
"211.5","743.94","5","1.48","75.07","0.08"
"211.4","746.88","5","13.76","42.96","0.06"
"210.5","749.81","5","26.67","21.01","0.02"
"209.1","752.73","5","39.01","9.86","-0.02"
"207.0","755.62","5","53.29","4.91","-0.04"
"204.5","758.48","5","63.16","2.19","-0.03"
"201.6","761.30","5","70.07","0.47","-0.00"
"198.6","764.07","5","75.03","0.00","0.01"
"195.3","766.81","5","77.08","0.00","0.01"
"192.0","769.50","5","76.98","0.00","0.02"
"188.7","772.14","0","75.93","48.96","0.03"
"185.5","774.74","4","74.45","0.00","0.04"
"182.3","777.29","4","71.64","0.00","0.03"
"179.2","779.80","4","66.78","0.00","0.02"
"176.3","782.27","4","61.87","0.00","0.01"
"173.5","784.70","4","57.87","0.00","-0.01"
"170.9","787.09","4","55.06","0.00","-0.02"
"168.4","789.45","4","53.96","0.00","-0.03"
"166.0","791.77","4","53.53","0.00","-0.03"
"163.6","794.06","4","52.53","0.00","-0.02"
"161.3","796.32","4","51.63","0.00","-0.01"
"158.9","798.54","4","50.72","0.00","0.00"
"156.6","800.74","4","49.48","0.00","0.01"
"154.4","802.90","4","48.00","0.00","0.01"
"152.2","805.03","4","45.63","0.00","-0.00"
"150.3","807.13","3","42.68","0.00","-0.00"
"148.1","809.20","3","40.58","0.00","0.00"
"146.2","811.25","3","38.48","0.00","0.01"
"144.4","813.27","3","37.25","0.00","-0.00"
"142.6","815.26","3","36.91","0.00","-0.01"
"140.8","817.23","3","37.20","0.00","0.00"
"138.9","819.18","3","37.96","0.00","0.01"
"137.1","821.09","3","39.72","0.00","0.01"
"135.2","822.99","3","44.01","0.00","-0.00"
"133.1","824.85","3","47.38","0.00","-0.01"
"131.0","826.68","3","51.39","0.00","-0.02"
"128.7","828.49","3","54.53","0.00","-0.02"
"126.2","830.25","3","56.54","0.00","-0.02"
"123.8","831.99","3","56.06","0.00","-0.03"
"121.3","833.69","3","54.01","0.00","-0.05"
"119.0","835.35","3","51.96","0.00","-0.05"
"116.8","836.99","3","49.53","0.00","-0.05"
"114.7","838.58","3","46.86","0.00","-0.04"
"112.6","840.15","3","44.49","0.00","-0.03"
"110.7","841.69","3","41.68","0.00","-0.03"
"108.9","843.20","0","38.25","75.00","-0.05"
"107.3","844.68","2","34.29","0.00","-0.09"
"105.5","846.13","2","28.57","0.00","-0.18"
"104.2","847.57","2","21.82","0.00","-0.29"
"103.0","848.98","2","14.43","0.00","-0.44"
"102.1","850.37","2","8.42","0.00","-0.62"
"101.5","851.76","2","4.96","0.00","-0.76"
"100.9","853.14","2","2.72","0.00","-0.88"
"100.4","854.50","2","0.00","0.00","-1.01"
"99.9","855.86","2","0.00","0.00","-1.10"
"99.5","857.22","2","0.00","3.11","-1.14"
"99.1","858.56","2","0.00","9.35","-1.11"
"98.9","859.91","2","0.00","15.44","-1.06"
"98.7","861.25","2","0.00","15.51","-1.02"
"98.6","862.59","2","0.00","16.05","-1.03"
"98.4","863.92","2","0.00","17.39","-1.07"
"98.2","865.25","2","0.00","17.98","-1.12"
"98.1","866.58","2","0.00","16.10","-1.16"
"98.0","867.91","2","0.00","14.82","-1.19"
"97.8","869.23","2","0.00","14.75","-1.19"
"97.6","870.55","2","0.00","16.57","-1.18"
"97.4","871.86","2","0.00","21.01","-1.13"
"97.3","873.17","2","0.00","23.87","-1.08"
"97.4","874.47","2","0.00","24.27","-1.02"
"97.4","875.77","2","0.00","25.15","-1.00"
"97.3","877.06","2","0.00","25.77","-1.04"
"97.4","878.36","2","0.00","23.33","-1.13"
"97.3","879.65","2","0.00","21.04","-1.24"
"97.2","880.95","2","0.00","19.19","-1.34"
"97.1","882.24","2","0.00","18.18","-1.40"
"96.9","883.54","2","0.00","17.95","-1.41"
"96.8","884.83","2","0.00","17.85","-1.38"
"96.7","886.13","2","0.00","17.68","-1.37"
"96.5","887.42","2","0.00","15.14","-1.37"
"96.3","888.72","2","0.00","11.89","-1.39"
"96.1","890.02","2","0.00","10.41","-1.45"
"95.6","891.33","2","0.00","9.45","-1.53"
"95.3","892.63","2","0.00","9.30","-1.62"
"95.0","893.93","2","0.00","9.37","-1.66"
"94.6","895.24","2","0.00","9.32","-1.68"
"94.3","896.55","2","0.00","9.08","-1.69"
"94.0","897.86","2","0.00","8.51","-1.69"
"93.6","899.18","2","0.00","8.04","-1.69"
"93.2","900.49","2","0.00","7.64","-1.72"
"92.8","901.81","2","0.00","7.60","-1.76"
"92.4","903.12","2","0.00","8.11","-1.74"
"92.1","904.42","2","0.00","9.54","-1.70"
"91.8","905.73","2","0.00","13.07","-1.64"
"91.5","907.03","2","0.00","16.18","-1.64"
"91.3","908.32","2","0.00","21.04","-1.66"
"91.2","909.62","2","0.00","26.46","-1.68"
"91.2","910.93","2","0.00","32.03","-1.67"
"91.2","912.23","2","0.00","38.57","-1.63"
"91.4","913.55","2","0.00","42.96","-1.59"
"91.6","914.87","2","0.00","45.97","-1.56"
"91.9","916.21","2","0.00","47.60","-1.55"
"92.2","917.55","2","0.00","48.68","-1.56"
"92.5","918.92","2","0.00","50.26","-1.57"
"92.8","920.30","2","0.00","51.91","-1.58"
"93.2","921.71","2","0.00","53.32","-1.57"
"93.5","923.13","2","0.00","54.57","-1.54"
"93.9","924.55","2","0.00","55.76","-1.50"
"94.3","925.96","2","0.00","57.11","-1.44"
"94.8","927.38","2","0.00","58.47","-1.38"
"95.2","928.79","2","0.00","60.84","-1.32"
"95.7","930.20","2","0.00","63.23","-1.25"
"96.3","931.62","2","0.00","66.02","-1.18"
"96.9","933.05","2","0.00","69.08","-1.11"
"97.5","934.48","2","0.00","73.24","-1.03"
"98.3","935.92","2","0.00","77.02","-0.95"
"99.1","937.36","2","0.00","80.86","-0.87"
"99.9","938.81","2","0.00","84.51","-0.81"
"100.8","940.27","2","0.00","89.49","-0.75"
"101.8","941.74","2","0.00","94.20","-0.68"
"102.8","943.23","2","0.00","99.63","-0.61"
"104.0","944.73","2","0.00","100.00","-0.54"
"105.1","946.25","2","0.00","100.00","-0.48"
"106.2","947.78","2","0.00","100.00","-0.45"
"107.3","949.33","2","0.00","100.00","-0.45"
"108.4","950.89","2","0.00","100.00","-0.45"
"109.5","952.48","2","0.00","100.00","-0.42"
"110.6","954.09","2","0.00","100.00","-0.38"
"111.7","955.71","2","0.00","100.00","-0.32"
"112.8","957.34","2","0.00","100.00","-0.27"
"113.9","958.97","2","0.00","100.00","-0.23"
"115.0","960.62","2","0.00","100.00","-0.19"
"116.1","962.28","2","0.00","100.00","-0.17"
"117.1","963.94","2","0.00","100.00","-0.16"
"118.2","965.62","2","0.00","100.00","-0.15"
"119.3","967.30","2","0.00","100.00","-0.13"
"120.4","968.99","2","0.00","100.00","-0.10"
"121.5","970.69","2","0.00","100.00","-0.04"
"122.5","972.40","2","0.00","100.00","0.04"
"123.6","974.11","2","0.00","100.00","0.12"
"124.6","975.84","2","0.00","100.00","0.20"
"125.6","977.57","2","0.00","100.00","0.29"
"126.7","979.32","2","0.00","100.00","0.37"
"127.7","981.07","2","0.00","100.00","0.43"
"128.6","982.83","2","0.00","100.00","0.48"
"129.6","984.60","2","0.00","100.00","0.50"
"130.6","986.38","2","0.00","100.00","0.50"
"131.6","988.16","2","0.00","100.00","0.48"
"132.5","989.96","2","0.00","100.00","0.48"
"133.4","991.77","2","0.00","100.00","0.48"
"134.4","993.59","2","0.00","100.00","0.49"
"135.3","995.42","2","0.00","100.00","0.50"
"136.2","997.26","2","0.00","100.00","0.51"
"137.0","999.12","2","0.00","100.00","0.53"
"137.3","1000.98","0","0.00","95.17","0.56"
"137.6","1002.85","3","0.00","91.22","0.59"
"138.4","1004.73","3","0.00","89.27","0.60"
"139.0","1006.62","3","0.00","87.35","0.58"
"139.6","1008.52","3","0.00","86.21","0.56"
"140.2","1010.43","3","0.00","85.38","0.53"
"140.8","1012.36","3","0.00","84.64","0.52"
"141.4","1014.29","3","0.00","83.28","0.56"
"142.0","1016.24","3","0.00","81.63","0.63"
"142.5","1018.19","3","0.00","81.28","0.71"
"143.1","1020.16","3","0.00","81.36","0.75"
"143.6","1022.14","3","0.00","81.21","0.76"
"144.2","1024.13","3","0.00","81.28","0.77"
"144.7","1026.13","3","0.00","81.36","0.78"
"145.1","1028.13","3","0.00","81.48","0.79"
"145.7","1030.14","3","0.00","82.64","0.74"
"146.2","1032.16","3","0.00","84.96","0.68"
"146.6","1034.18","3","0.00","85.97","0.67"
"147.2","1036.21","3","0.00","86.09","0.65"
"147.8","1038.24","3","0.00","86.09","0.63"
"148.3","1040.29","3","0.00","86.02","0.65"
"148.9","1042.34","3","0.00","85.84","0.70"
"149.4","1044.41","3","0.00","85.20","0.72"
"149.9","1046.48","3","0.00","83.90","0.69"
"150.4","1048.57","3","0.00","82.74","0.65"
"150.8","1050.66","3","0.00","82.61","0.62"
"151.3","1052.76","3","0.00","82.66","0.56"
"151.8","1054.88","3","0.00","83.08","0.46"
"152.3","1057.00","3","0.00","83.21","0.39"
"152.8","1059.13","3","0.00","83.21","0.37"
"153.3","1061.26","3","0.00","83.21","0.40"
"153.8","1063.40","3","0.00","83.35","0.43"
"154.3","1065.54","3","0.00","83.28","0.41"
"154.8","1067.69","3","0.00","83.21","0.40"
"155.3","1069.85","3","0.00","82.15","0.44"
"155.4","1072.00","3","0.00","79.51","0.50"
"156.2","1074.17","3","0.00","71.12","0.41"
"156.4","1076.34","3","0.00","50.70","0.19"
"156.4","1078.51","3","7.47","31.25","-0.01"
"155.8","1080.68","3","15.67","17.68","-0.08"
"155.2","1082.83","3","24.38","9.99","-0.00"
"153.9","1084.98","3","33.58","6.44","0.14"
"152.4","1087.10","3","39.82","4.61","0.15"
"150.1","1089.20","3","44.39","2.89","0.09"
"148.1","1091.27","3","47.10","1.26","0.01"
"145.9","1093.30","3","48.67","0.59","-0.05"
"143.8","1095.31","3","48.62","0.47","-0.05"
"141.6","1097.28","3","48.10","0.39","-0.05"
"139.6","1099.23","3","47.24","0.22","-0.04"
"137.5","1101.14","3","46.10","0.02","-0.05"
"135.4","1103.02","3","44.97","0.00","-0.07"
"133.4","1104.87","3","42.73","0.00","-0.13"
"131.5","1106.70","3","40.20","0.00","-0.22"
"129.7","1108.50","3","34.96","0.00","-0.34"
"128.1","1110.28","3","25.28","0.32","-0.46"
"127.0","1112.04","3","12.28","1.60","-0.51"
"126.3","1113.78","3","3.10","7.20","-0.45"
"126.0","1115.52","3","0.00","18.67","-0.31"
"125.9","1117.27","3","0.00","29.17","-0.14"
"126.1","1119.01","3","0.00","34.35","-0.02"
"126.2","1120.75","3","0.00","36.62","0.03"
"126.4","1122.50","3","0.00","36.99","0.02"
"126.5","1124.25","3","0.00","33.32","-0.04"
"126.5","1126.01","3","0.00","29.35","-0.12"
"126.6","1127.76","3","0.00","26.61","-0.18"
"126.6","1129.52","3","0.00","24.04","-0.19"
"126.6","1131.27","3","0.00","22.81","-0.16"
"126.6","1133.03","3","0.00","21.63","-0.09"
"126.5","1134.78","3","0.00","19.28","-0.01"
"126.4","1136.52","3","0.00","15.59","0.03"
"126.3","1138.26","3","3.81","11.10","-0.01"
"126.0","1140.00","3","9.19","7.40","-0.12"
"125.3","1141.72","3","12.67","5.18","-0.31"
"124.6","1143.43","3","13.86","4.02","-0.55"
"123.9","1145.13","3","13.52","3.06","-0.79"
"123.1","1146.82","3","11.95","2.19","-0.89"
"122.2","1148.49","3","10.14","1.73","-0.85"
"121.5","1150.15","3","8.28","1.45","-0.73"
"120.8","1151.80","3","7.47","1.31","-0.64"
"120.2","1153.44","3","7.57","0.96","-0.67"
"119.6","1155.07","3","7.95","0.59","-0.77"
"119.0","1156.69","3","8.90","0.22","-0.86"
"118.3","1158.29","3","9.52","0.00","-0.95"
"117.6","1159.86","3","10.66","0.00","-1.01"
"116.8","1161.42","3","11.76","0.00","-1.03"
"115.9","1162.96","3","14.19","0.00","-1.01"
"115.0","1164.48","3","16.29","0.00","-0.96"
"114.1","1165.99","3","17.86","0.00","-0.92"
"113.1","1167.48","3","18.43","0.00","-0.91"
"112.2","1168.95","3","18.29","0.00","-0.94"
"111.2","1170.42","3","18.05","0.00","-0.98"
"110.2","1171.87","3","17.81","0.00","-1.01"
"109.3","1173.31","3","17.38","0.00","-1.04"
"108.2","1174.74","3","16.76","0.00","-1.05"
"107.2","1176.15","3","15.67","0.00","-1.03"
"106.2","1177.55","3","14.43","0.00","-1.00"
"105.2","1178.93","3","13.81","0.00","-0.95"
"104.5","1180.31","3","11.62","0.00","-0.94"
"103.7","1181.67","3","8.61","0.00","-0.97"
"103.0","1183.03","3","6.53","0.00","-1.05"
"102.4","1184.37","3","4.38","0.00","-1.11"
"101.8","1185.71","3","4.43","0.00","-1.11"
"101.2","1187.04","3","3.96","0.00","-1.08"
"100.6","1188.37","3","1.48","0.00","-1.06"
"100.2","1189.68","3","0.00","0.00","-1.06"
"99.9","1191.00","3","0.00","3.55","-1.08"
"99.6","1192.30","3","0.00","14.62","-1.10"
"99.4","1193.61","3","0.00","29.82","-1.12"
"99.7","1194.91","3","0.00","35.44","-1.12"
"99.7","1196.22","3","0.00","37.98","-1.11"
"99.9","1197.52","3","0.00","47.92","-1.10"
"100.2","1198.84","3","0.00","55.44","-1.12"
"100.6","1200.15","3","0.00","58.89","-1.16"
"101.1","1201.48","3","0.00","64.29","-1.18"
"101.6","1202.81","3","0.00","69.15","-1.18"
"102.1","1204.16","3","0.00","69.57","-1.15"
"102.6","1205.52","3","0.00","69.42","-1.12"
"103.1","1206.89","3","0.00","69.52","-1.10"
"103.6","1208.27","3","0.00","69.74","-1.09"
"104.2","1209.66","3","0.00","69.67","-1.09"
"104.7","1211.06","3","0.00","69.57","-1.09"
"105.2","1212.46","3","0.00","69.64","-1.09"
"105.7","1213.88","3","0.00","71.10","-1.07"
"106.3","1215.30","3","0.00","73.27","-1.04"
"106.8","1216.73","3","0.00","74.62","-1.00"
"107.4","1218.17","3","0.00","78.35","-0.95"
"108.1","1219.62","3","0.00","83.53","-0.89"
"108.8","1221.08","3","0.00","89.17","-0.83"
"109.6","1222.55","3","0.00","94.30","-0.79"
"110.5","1224.04","3","0.00","100.00","-0.78"
"111.4","1225.53","3","0.00","100.00","-0.75"
"112.3","1227.04","3","0.00","100.00","-0.65"
"113.2","1228.56","3","0.00","100.00","-0.52"
"114.1","1230.10","3","0.00","100.00","-0.42"
"115.0","1231.65","3","0.00","100.00","-0.38"
"115.9","1233.22","3","0.00","100.00","-0.36"
"116.9","1234.80","3","0.00","100.00","-0.31"
"117.8","1236.40","3","0.00","100.00","-0.25"
"118.7","1238.02","3","0.00","100.00","-0.21"
"119.7","1239.65","3","0.00","100.00","-0.17"
"120.6","1241.30","3","0.00","100.00","-0.15"
"121.5","1242.97","3","0.00","100.00","-0.14"
"122.4","1244.65","3","0.00","100.00","-0.13"
"123.3","1246.35","3","0.00","100.00","-0.11"
"124.2","1248.06","3","0.00","100.00","-0.09"
"125.2","1249.79","3","0.00","100.00","-0.07"
"126.2","1251.53","3","0.00","100.00","-0.04"
"127.1","1253.28","3","0.00","100.00","-0.03"
"128.0","1255.04","3","0.00","100.00","-0.03"
"128.9","1256.82","3","0.00","100.00","-0.03"
"129.8","1258.61","3","0.00","100.00","-0.01"
"130.7","1260.41","3","0.00","100.00","0.01"
"131.6","1262.23","3","0.00","100.00","0.03"
"132.5","1264.06","3","0.00","100.00","0.04"
"133.4","1265.90","3","0.00","100.00","0.04"
"134.2","1267.76","3","0.00","100.00","0.04"
"135.1","1269.63","3","0.00","100.00","0.04"
"136.0","1271.51","3","0.00","100.00","0.05"
"136.8","1273.40","3","0.00","100.00","0.06"
"137.7","1275.30","3","0.00","100.00","0.06"
"138.6","1277.22","3","0.00","100.00","0.06"
"139.4","1279.15","3","0.00","100.00","0.05"
"140.3","1281.09","3","0.00","100.00","0.06"
"141.1","1283.05","3","0.00","100.00","0.05"
"142.0","1285.01","3","0.00","100.00","0.04"
"142.8","1286.99","3","0.00","100.00","0.02"
"143.7","1288.98","3","0.00","100.00","0.01"
"144.5","1290.98","3","0.00","100.00","0.01"
"145.3","1292.99","3","0.00","100.00","0.01"
"146.2","1295.02","3","0.00","100.00","0.01"
"147.0","1297.05","3","0.00","100.00","-0.00"
"147.8","1299.10","3","0.00","100.00","-0.03"
"148.7","1301.16","3","0.00","100.00","-0.03"
"149.5","1303.23","3","0.00","100.00","-0.02"
"150.3","1305.31","3","0.00","100.00","-0.02"
"151.1","1307.41","3","0.00","100.00","-0.02"
"151.9","1309.51","3","0.00","100.00","-0.02"
"152.7","1311.63","3","0.00","100.00","-0.01"
"153.5","1313.75","3","0.00","100.00","-0.01"
"154.3","1315.89","3","0.00","100.00","-0.01"
"155.1","1318.04","3","0.00","100.00","-0.01"
"155.9","1320.20","3","0.00","100.00","-0.01"
"156.6","1322.37","3","0.00","100.00","-0.02"
"157.4","1324.55","3","0.00","100.00","-0.02"
"158.1","1326.74","3","0.00","100.00","-0.01"
"158.9","1328.94","3","0.00","100.00","0.01"
"159.7","1331.15","3","0.00","100.00","0.02"
"160.4","1333.38","3","0.00","100.00","0.02"
"161.2","1335.61","3","0.00","100.00","0.01"
"161.9","1337.85","3","0.00","100.00","0.02"
"162.6","1340.11","3","0.00","100.00","0.02"
"163.4","1342.37","3","0.00","100.00","0.02"
"164.1","1344.65","3","0.00","100.00","0.02"
"164.8","1346.93","3","0.00","100.00","0.01"
"165.5","1349.22","3","0.00","100.00","0.01"
"166.2","1351.53","3","0.00","100.00","0.00"
"166.9","1353.84","3","0.00","100.00","0.00"
"167.6","1356.16","3","0.00","100.00","-0.00"
"168.3","1358.50","3","0.00","100.00","-0.00"
"169.0","1360.84","3","0.00","100.00","0.01"
"169.6","1363.19","3","0.00","100.00","0.00"
"170.2","1365.55","3","0.00","100.00","-0.02"
"170.9","1367.92","3","0.00","100.00","-0.01"
"171.5","1370.30","3","0.00","100.00","0.00"
"171.9","1372.68","0","0.00","100.00","0.02"
"172.0","1375.07","4","0.00","100.00","0.01"
"172.7","1377.46","4","0.00","100.00","-0.01"
"173.2","1379.86","4","0.00","100.00","-0.01"
"173.9","1382.28","4","0.00","100.00","0.01"
"174.5","1384.69","4","0.00","100.00","0.01"
"175.1","1387.12","4","0.00","100.00","-0.00"
"175.7","1389.56","4","0.00","100.00","-0.01"
"176.3","1392.00","4","0.00","100.00","0.00"
"176.8","1394.45","4","0.00","100.00","0.00"
"177.4","1396.91","4","0.00","100.00","-0.00"
"178.0","1399.38","4","0.00","100.00","0.00"
"178.6","1401.86","4","0.00","100.00","0.01"
"179.2","1404.34","4","0.00","100.00","-0.00"
"179.8","1406.84","4","0.00","100.00","-0.01"
"180.4","1409.34","4","0.00","100.00","-0.00"
"181.0","1411.85","4","0.00","100.00","0.01"
"181.5","1414.36","4","0.00","100.00","0.00"
"182.1","1416.89","4","0.00","100.00","0.01"
"182.7","1419.42","4","0.00","100.00","-0.00"
"183.2","1421.96","4","0.00","100.00","-0.00"
"183.8","1424.51","4","0.00","100.00","-0.00"
"184.4","1427.07","4","0.00","100.00","0.00"
"184.9","1429.63","4","0.00","100.00","-0.00"
"185.5","1432.21","4","0.00","100.00","-0.00"
